;Test true y;Pred
1628;1392.17;1397.8923
1629;1459.69;1459.5348
1630;1290.0;1287.6904
1631;1259.89;1260.8375
1632;1407.83;1408.1147
1633;1217.7;1217.3784
1634;1458.14;1456.0844
1635;1407.99;1410.1086
1636;1059.9;1060.0286
1637;1561.01;1560.9645
1638;1319.41;1320.1919
1639;1187.5;1188.5941
1640;1003.4;1004.27014
1641;1339.034107;1340.2172
1642;1334.35;1330.7252
1643;1181.69;1184.6012
1644;1384.37;1384.5049
1645;1419.44;1416.4841
1646;1466.79;1465.7394
1647;1039.9;1038.7365
1648;1579.37;1577.6743
1649;1228.21;1227.6143
1650;1302.11;1310.0435
1651;1441.32;1442.0112
1652;1223.7;1228.752
1653;1431.97;1416.9559
1654;1528.52;1528.5668
1655;1041.4;1038.7626
1656;1387.11;1382.9347
1657;1240.2;1240.4271
1658;1319.665368;1319.076
1659;1222.96;1222.6521
1660;1443.64;1443.5509
1661;1196.81;1197.4883
1662;1309.04;1310.1729
1663;1060.7;1061.8663
1664;1416.77;1426.9926
1665;1441.43;1444.2004
1666;1027.2;1027.4862
1667;1473.47;1472.6335
1668;1342.038942;1353.1772
1669;1064.19;1065.823
1670;1546.57;1545.6199
1671;1356.53;1353.3639
1672;1407.56;1411.7998
1673;1427.92;1418.7437
1674;1417.521174;1416.2881
1675;1242.7;1243.9406
1676;1444.74;1445.5361
1677;1362.141325;1366.8876
1678;1454.12;1450.6823
1679;1197.54;1198.3932
1680;1350.445441;1352.2263
1681;1422.42654;1422.6677
1682;1492.56;1488.0092
1683;1361.33;1357.2657
1684;1179.97;1181.279
1685;1401.17;1402.9325
1686;1354.0;1355.3845
1687;1026.2;1027.4606
1688;1332.03;1334.257
1689;1243.8;1243.5874
1690;1000.15;1000.2472
1691;1394.06;1394.5292
1692;1300.06;1297.5288
1693;1057.9;1059.9873
1694;1483.65;1481.175
1695;1380.05;1379.8358
1696;1421.47;1422.9211
1697;1575.23;1573.5939
1698;1116.04;1116.0128
1699;1369.24;1364.9065
1700;1480.45;1480.8901
1701;1303.2;1303.908
1702;1199.38;1200.655
1703;1284.4;1285.0614
1704;1291.12;1290.9368
1705;1196.75;1194.9058
1706;1043.3;1041.3958
1707;1063.32;1064.2986
1708;1244.6;1244.9893
1709;1378.28;1382.6796
1710;1456.4;1452.7035
1711;1424.36;1425.9038
1712;1464.96;1468.1083
1713;1100.01;1098.9124
1714;1399.899855;1398.3578
1715;1423.56;1424.5497
1716;1188.56;1188.3031
1717;1214.0;1212.1045
1718;1474.62;1475.0822
1719;1188.15;1188.0475
1720;1064.4;1064.9908
1721;1313.2;1308.2081
1722;1385.75;1395.0055
1723;1373.32;1375.6273
1724;1199.23;1198.9777
1725;1194.64;1197.1289
1726;1181.24;1184.2235
1727;1408.22;1412.2146
1728;1186.21;1189.2886
1729;1441.63;1431.5287
1730;1182.52;1188.2062
1731;1367.33;1366.9154
1732;1172.53;1175.1195
1733;1061.8;1061.457
1734;1193.25;1194.0925
1735;1356.2;1358.2571
1736;1315.9;1318.6833
1737;1464.24;1466.8926
1738;1378.86;1382.6481
1739;1272.28;1273.0282
1740;1453.44;1454.2389
1741;1416.91;1417.7576
1742;1440.29;1433.7441
1743;1061.8;1063.6919
1744;1410.88;1416.8319
1745;1014.09;1014.1559
1746;1442.98;1446.1106
1747;1247.3;1246.9926
1748;1559.07;1558.425
1749;1423.2;1421.1201
1750;1412.52;1419.2451
1751;1240.3;1240.8634
1752;1478.88;1477.9943
1753;1357.3;1358.8108
1754;1056.6;1054.8251
1755;1283.221494;1287.111
1756;1293.6;1294.9828
1757;1567.06;1562.1377
1758;1431.88;1433.1171
1759;1510.93;1508.2737
1760;1205.93;1206.1345
1761;1257.1;1255.0792
1762;1060.8;1056.6271
1763;1328.3;1326.0665
1764;1366.882331;1368.1893
1765;1272.98;1273.1996
1766;1381.54;1381.646
1767;1487.58;1485.8947
1768;1233.86;1227.3326
1769;1411.94;1419.1373
1770;1308.7;1306.7072
1771;1318.3;1322.8212
1772;1387.09;1391.0696
1773;1204.36;1206.1345
1774;1481.28;1481.8956
1775;1220.3;1222.3752
1776;1213.64;1209.6097
1777;1429.73;1430.3434
