M_C;M_A;IS_SYM;P;T;Rho
139.29;66.0427;0;40;353.15;1043.6
139.29;66.0427;0;40;363.15;1038
139.29;66.0427;0;40;373.15;1032.4
139.29;66.0427;0;40;393.15;1021.6
139.29;66.0427;0;45;293.15;1080.5
139.29;66.0427;0;45;303.15;1074.4
139.29;66.0427;0;45;313.15;1068.4
139.29;66.0427;0;45;323.15;1062.6
139.29;66.0427;0;45;333.15;1056.8
139.29;66.0427;0;45;343.15;1051.1
139.29;66.0427;0;45;353.15;1045.4
139.29;66.0427;0;45;363.15;1039.9
139.29;66.0427;0;45;373.15;1034.4
139.29;66.0427;0;45;393.15;1023.6
139.29;66.0427;0;50;293.15;1082.2
139.29;66.0427;0;50;303.15;1076.1
139.29;66.0427;0;50;313.15;1070.2
139.29;66.0427;0;50;323.15;1064.4
139.29;66.0427;0;50;333.15;1058.6
139.29;66.0427;0;50;343.15;1053
139.29;66.0427;0;50;353.15;1047.4
139.29;66.0427;0;50;363.15;1041.8
139.29;66.0427;0;50;373.15;1036.4
139.29;66.0427;0;50;393.15;1025.7
139.29;66.0427;0;55;293.15;1083.8
139.29;66.0427;0;55;303.15;1077.8
139.29;66.0427;0;55;313.15;1071.9
139.29;66.0427;0;55;323.15;1066.1
139.29;66.0427;0;55;333.15;1060.4
139.29;66.0427;0;55;343.15;1054.7
139.29;66.0427;0;55;353.15;1049.2
139.29;66.0427;0;55;363.15;1043.7
139.29;66.0427;0;55;373.15;1038.3
139.29;66.0427;0;55;393.15;1027.7
139.29;66.0427;0;60;293.15;1085.4
139.29;66.0427;0;60;303.15;1079.4
139.29;66.0427;0;60;313.15;1073.6
139.29;66.0427;0;60;323.15;1067.8
139.29;66.0427;0;60;333.15;1062.2
139.29;66.0427;0;60;343.15;1056.6
139.29;66.0427;0;60;353.15;1051
139.29;66.0427;0;60;363.15;1045.6
139.29;66.0427;0;60;373.15;1040.2
139.29;66.0427;0;60;393.15;1029.6
139.29;280.146;0;0.1;298.15;1437.04
139.29;280.146;0;0.1;303.14;1432.49
139.29;280.146;0;0.1;308.09;1427.92
139.29;280.146;0;0.1;313.15;1422.99
139.29;280.146;0;0.1;318.14;1418.06
139.29;280.146;0;0.1;323.14;1413.69
139.29;280.146;0;0.1;328.2;1408.32
139.29;280.146;0;5;298.15;1440.78
139.29;280.146;0;5;303.14;1436.13
139.29;280.146;0;5;308.09;1431.5
139.29;280.146;0;5;313.15;1426.56
139.29;280.146;0;5;318.14;1421.63
139.29;280.146;0;5;323.14;1417.31
139.29;280.146;0;5;328.2;1412.04
139.29;280.146;0;7.46;298.15;1442.64
139.29;280.146;0;7.46;303.14;1437.93
139.29;280.146;0;7.46;308.09;1433.28
139.29;280.146;0;7.46;313.15;1428.4
139.29;280.146;0;7.46;318.14;1423.41
139.29;280.146;0;7.46;323.14;1419.14
139.29;280.146;0;7.46;328.2;1413.97
139.29;280.146;0;9.92;298.15;1444.45
139.29;280.146;0;9.92;303.14;1439.73
139.29;280.146;0;9.92;308.09;1435.07
139.29;280.146;0;9.92;313.15;1430.14
139.29;280.146;0;9.92;318.14;1425.23
139.29;280.146;0;9.92;323.14;1420.97
139.29;280.146;0;9.92;328.2;1415.75
139.29;280.146;0;12.38;298.15;1446.22
139.29;280.146;0;12.38;303.14;1441.51
139.29;280.146;0;12.38;308.09;1436.81
139.29;280.146;0;12.38;313.15;1431.97
139.29;280.146;0;12.38;318.14;1427
139.29;280.146;0;12.38;323.14;1422.8
139.29;280.146;0;12.38;328.2;1417.61
139.29;280.146;0;14.84;298.15;1447.99
139.29;280.146;0;14.84;303.14;1443.23
139.29;280.146;0;14.84;308.09;1438.55
139.29;280.146;0;14.84;313.15;1433.7
139.29;280.146;0;14.84;318.14;1428.76
139.29;280.146;0;14.84;323.14;1424.57
139.29;280.146;0;14.84;328.2;1419.44
139.29;280.146;0;17.3;298.15;1449.71
139.29;280.146;0;17.3;303.14;1444.96
139.29;280.146;0;17.3;308.09;1440.27
139.29;280.146;0;17.3;313.15;1435.41
139.29;280.146;0;17.3;318.14;1430.5
139.29;280.146;0;17.3;323.14;1426.35
139.29;280.146;0;17.3;328.2;1421.25
139.29;280.146;0;19.76;298.15;1451.41
139.29;280.146;0;19.76;303.14;1446.65
139.29;280.146;0;19.76;308.09;1441.96
139.29;280.146;0;19.76;313.15;1437.1
139.29;280.146;0;19.76;318.14;1432.21
139.29;280.146;0;19.76;323.14;1428.11
139.29;280.146;0;19.76;328.2;1423.05
139.29;280.146;0;22.21;298.15;1453.09
139.29;280.146;0;22.21;303.14;1448.37
139.29;280.146;0;22.21;308.09;1443.64
139.29;280.146;0;22.21;313.15;1438.8
139.29;280.146;0;22.21;318.14;1433.93
139.29;280.146;0;22.21;323.14;1429.82
139.29;280.146;0;22.21;328.2;1424.84
139.29;280.146;0;24.67;298.15;1454.75
139.29;280.146;0;24.67;303.14;1449.99
139.29;280.146;0;24.67;308.09;1445.32
139.29;280.146;0;24.67;313.15;1440.5
139.29;280.146;0;24.67;318.14;1435.62
139.29;280.146;0;24.67;323.14;1431.56
139.29;280.146;0;24.67;328.2;1426.58
139.29;280.146;0;27.13;298.15;1456.4
139.29;280.146;0;27.13;303.14;1451.64
139.29;280.146;0;27.13;308.09;1446.94
139.29;280.146;0;27.13;313.15;1442.16
139.29;280.146;0;27.13;318.14;1437.31
139.29;280.146;0;27.13;323.14;1433.26
139.29;280.146;0;27.13;328.2;1428.34
139.29;280.146;0;29.59;298.15;1458.04
139.29;280.146;0;29.59;303.14;1453.25
139.29;280.146;0;29.59;308.09;1448.61
139.29;280.146;0;29.59;313.15;1443.8
139.29;280.146;0;29.59;318.14;1439.01
139.29;280.146;0;29.59;323.14;1434.96
139.29;280.146;0;29.59;328.2;1430.04
139.29;280.146;0;32.05;298.15;1459.61
139.29;280.146;0;32.05;303.14;1454.87
139.29;280.146;0;32.05;308.09;1450.21
139.29;280.146;0;32.05;313.15;1445.44
139.29;280.146;0;32.05;318.14;1440.66
139.29;280.146;0;32.05;323.14;1436.63
139.29;280.146;0;32.05;328.2;1431.76
139.29;280.146;0;34.51;298.15;1461.19
139.29;280.146;0;34.51;303.14;1456.47
139.29;280.146;0;34.51;308.09;1451.8
139.29;280.146;0;34.51;313.15;1447.05
139.29;280.146;0;34.51;318.14;1442.31
139.29;280.146;0;34.51;323.14;1438.32
139.29;280.146;0;34.51;328.2;1433.46
139.29;280.146;0;36.97;298.15;1462.78
139.29;280.146;0;36.97;303.14;1458.05
139.29;280.146;0;36.97;308.09;1453.43
139.29;280.146;0;36.97;313.15;1448.67
139.29;280.146;0;36.97;318.14;1443.93
139.29;280.146;0;36.97;323.14;1439.98
139.29;280.146;0;36.97;328.2;1435.15
139.29;280.146;0;39.43;298.15;1464.31
139.29;280.146;0;39.43;303.14;1459.6
139.29;280.146;0;39.43;308.09;1454.99
139.29;280.146;0;39.43;313.15;1450.26
139.29;280.146;0;39.43;318.14;1445.59
139.29;280.146;0;39.43;323.14;1441.63
139.29;280.146;0;39.43;328.2;1436.83
139.29;280.146;0;41.88;298.15;1465.81
139.29;280.146;0;41.88;303.14;1461.17
139.29;280.146;0;41.88;308.09;1456.59
139.29;280.146;0;41.88;313.15;1451.88
139.29;280.146;0;41.88;318.14;1447.2
139.29;280.146;0;41.88;323.14;1443.28
139.29;280.146;0;41.88;328.2;1438.52
139.29;280.146;0;44.34;298.15;1467.33
139.29;280.146;0;44.34;303.14;1462.67
139.29;280.146;0;44.34;308.09;1458.14
139.29;280.146;0;44.34;313.15;1453.41
139.29;280.146;0;44.34;318.14;1448.84
139.29;280.146;0;44.34;323.14;1444.91
139.29;280.146;0;44.34;328.2;1440.15
139.29;280.146;0;46.8;298.15;1468.8
139.29;280.146;0;46.8;303.14;1464.2
139.29;280.146;0;46.8;308.09;1459.69
139.29;280.146;0;46.8;313.15;1455.01
139.29;280.146;0;46.8;318.14;1450.43
139.29;280.146;0;46.8;323.14;1446.54
139.29;280.146;0;46.8;328.2;1441.79
139.29;280.146;0;49.26;298.15;1470.28
139.29;280.146;0;49.26;303.14;1465.69
139.29;280.146;0;49.26;308.09;1461.21
139.29;280.146;0;49.26;313.15;1456.51
139.29;280.146;0;49.26;318.14;1452.03
139.29;280.146;0;49.26;323.14;1448.18
139.29;280.146;0;49.26;328.2;1443.46
139.29;280.146;0;51.72;298.15;1471.69
139.29;280.146;0;51.72;303.14;1467.16
139.29;280.146;0;51.72;308.09;1462.74
139.29;280.146;0;51.72;313.15;1458.07
139.29;280.146;0;51.72;318.14;1453.64
139.29;280.146;0;51.72;323.14;1449.79
139.29;280.146;0;51.72;328.2;1445.11
139.29;280.146;0;54.18;298.15;1473.13
139.29;280.146;0;54.18;303.14;1468.67
139.29;280.146;0;54.18;308.09;1464.26
139.29;280.146;0;54.18;313.15;1459.64
139.29;280.146;0;54.18;318.14;1455.23
139.29;280.146;0;54.18;323.14;1451.4
139.29;280.146;0;54.18;328.2;1446.72
139.29;280.146;0;56.64;298.15;1474.55
139.29;280.146;0;56.64;303.14;1470.14
139.29;280.146;0;56.64;308.09;1465.8
139.29;280.146;0;56.64;313.15;1461.15
139.29;280.146;0;56.64;318.14;1456.83
139.29;280.146;0;56.64;323.14;1453.01
139.29;280.146;0;56.64;328.2;1448.35
139.29;280.146;0;59.1;298.15;1475.94
139.29;280.146;0;59.1;303.14;1471.59
139.29;280.146;0;59.1;308.09;1467.28
139.29;280.146;0;59.1;313.15;1462.71
139.29;280.146;0;59.1;318.14;1458.39
139.29;280.146;0;59.1;323.14;1454.62
139.29;280.146;0;59.1;328.2;1449.96
139.29;144.965;0;0.1;298.15;1366
139.29;144.965;0;0.1;303.15;1361.86
139.29;144.965;0;0.1;308.15;1357.72
139.29;144.965;0;0.1;313.15;1353.59
139.29;144.965;0;0.1;318.15;1349.46
139.29;144.965;0;0.1;323.15;1345.3
139.29;144.965;0;0.5;298.15;1366.23
139.29;144.965;0;0.5;303.15;1362.09
139.29;144.965;0;0.5;308.15;1357.96
139.29;144.965;0;0.5;313.15;1353.83
139.29;144.965;0;0.5;318.15;1349.7
139.29;144.965;0;0.5;323.15;1345.5
139.29;144.965;0;1;298.15;1366.52
139.29;144.965;0;1;303.15;1362.38
139.29;144.965;0;1;308.15;1358.25
139.29;144.965;0;1;313.15;1354.12
139.29;144.965;0;1;318.15;1350
139.29;144.965;0;1;323.15;1345.8
139.29;144.965;0;3;298.15;1367.65
139.29;144.965;0;3;303.15;1363.53
139.29;144.965;0;3;308.15;1359.42
139.29;144.965;0;3;313.15;1355.31
139.29;144.965;0;3;318.15;1351.21
139.29;144.965;0;3;323.15;1347.1
139.29;144.965;0;5;298.15;1368.77
139.29;144.965;0;5;303.15;1364.67
139.29;144.965;0;5;308.15;1360.58
139.29;144.965;0;5;313.15;1356.49
139.29;144.965;0;5;318.15;1352.4
139.29;144.965;0;5;323.15;1348.3
139.29;144.965;0;10;298.15;1371.55
139.29;144.965;0;10;303.15;1367.49
139.29;144.965;0;10;308.15;1363.43
139.29;144.965;0;10;313.15;1359.39
139.29;144.965;0;10;318.15;1355.34
139.29;144.965;0;10;323.15;1351.3
139.29;144.965;0;15;298.15;1374.27
139.29;144.965;0;15;303.15;1370.25
139.29;144.965;0;15;308.15;1366.24
139.29;144.965;0;15;313.15;1362.23
139.29;144.965;0;15;318.15;1358.22
139.29;144.965;0;15;323.15;1354.2
139.29;144.965;0;20;298.15;1376.94
139.29;144.965;0;20;303.15;1372.96
139.29;144.965;0;20;308.15;1368.99
139.29;144.965;0;20;313.15;1365.02
139.29;144.965;0;20;318.15;1361.05
139.29;144.965;0;20;323.15;1357
139.29;144.965;0;25;298.15;1379.57
139.29;144.965;0;25;303.15;1375.63
139.29;144.965;0;25;308.15;1371.69
139.29;144.965;0;25;313.15;1367.76
139.29;144.965;0;25;318.15;1363.83
139.29;144.965;0;25;323.15;1359.9
139.29;144.965;0;30;298.15;1382.15
139.29;144.965;0;30;303.15;1378.24
139.29;144.965;0;30;308.15;1374.34
139.29;144.965;0;30;313.15;1370.45
139.29;144.965;0;30;318.15;1366.56
139.29;144.965;0;30;323.15;1362.6
139.29;144.965;0;35;298.15;1384.69
139.29;144.965;0;35;303.15;1380.82
139.29;144.965;0;35;308.15;1376.95
139.29;144.965;0;35;313.15;1373.09
139.29;144.965;0;35;318.15;1369.24
139.29;144.965;0;35;323.15;1365.3
139.29;144.965;0;40;298.15;1387.18
139.29;144.965;0;40;303.15;1383.35
139.29;144.965;0;40;308.15;1379.52
139.29;144.965;0;40;313.15;1375.69
139.29;144.965;0;40;318.15;1371.87
139.29;144.965;0;40;323.15;1368
139.29;144.965;0;0.101;278.15;1382.81
139.29;144.965;0;0.101;283.15;1378.59
139.29;144.965;0;0.101;293.15;1370.2
139.29;144.965;0;0.101;298.15;1366.03
139.29;144.965;0;0.101;313.15;1353.55
139.29;144.965;0;0.101;333.15;1336.96
139.29;144.965;0;0.101;353.15;1320.61
139.29;144.965;0;0.101;373.15;1304.86
139.29;144.965;0;0.101;393.15;1289.08
139.29;144.965;0;0.101;413.15;1273.54
139.29;144.965;0;1.023;278.15;1383.32
139.29;144.965;0;1.023;293.15;1370.74
139.29;144.965;0;1.023;298.15;1366.54
139.29;144.965;0;1.023;313.15;1354.38
139.29;144.965;0;1.023;333.15;1337.61
139.29;144.965;0;1.023;353.15;1321.72
139.29;144.965;0;1.023;373.15;1305.87
139.29;144.965;0;1.023;393.15;1290.32
139.29;144.965;0;1.023;413.15;1274.52
139.29;144.965;0;5.001;278.15;1385.53
139.29;144.965;0;5.001;283.15;1381.69
139.29;144.965;0;5.001;293.15;1372.77
139.29;144.965;0;5.001;298.15;1368.77
139.29;144.965;0;5.001;313.15;1356.53
139.29;144.965;0;5.001;333.15;1339.77
139.29;144.965;0;5.001;353.15;1323.65
139.29;144.965;0;5.001;373.15;1308.24
139.29;144.965;0;5.001;393.15;1292.62
139.29;144.965;0;5.001;413.15;1276.92
139.29;144.965;0;10.009;278.15;1388.25
139.29;144.965;0;10.009;283.15;1384.37
139.29;144.965;0;10.009;293.15;1375.39
139.29;144.965;0;10.009;298.15;1371.5
139.29;144.965;0;10.009;313.15;1359.03
139.29;144.965;0;10.009;333.15;1341.93
139.29;144.965;0;10.009;353.15;1326.79
139.29;144.965;0;10.009;373.15;1311.27
139.29;144.965;0;10.009;393.15;1295.81
139.29;144.965;0;10.009;413.15;1280.93
139.29;144.965;0;19.956;278.15;1393.51
139.29;144.965;0;19.956;283.15;1389.59
139.29;144.965;0;19.956;293.15;1380.81
139.29;144.965;0;19.956;298.15;1376.85
139.29;144.965;0;19.956;313.15;1364.57
139.29;144.965;0;19.956;333.15;1348.48
139.29;144.965;0;19.956;353.15;1332.85
139.29;144.965;0;19.956;373.15;1317.54
139.29;144.965;0;19.956;393.15;1302.57
139.29;144.965;0;19.956;413.15;1287.22
139.29;144.965;0;29.957;278.15;1398.6
139.29;144.965;0;29.957;283.15;1394.45
139.29;144.965;0;29.957;293.15;1386.22
139.29;144.965;0;29.957;298.15;1382.09
139.29;144.965;0;29.957;313.15;1369.95
139.29;144.965;0;29.957;333.15;1354.06
139.29;144.965;0;29.957;353.15;1338.45
139.29;144.965;0;29.957;373.15;1323.41
139.29;144.965;0;29.957;393.15;1308.44
139.29;144.965;0;29.957;413.15;1293.88
139.29;144.965;0;40.003;278.15;1403.53
139.29;144.965;0;40.003;283.15;1399.43
139.29;144.965;0;40.003;293.15;1390.83
139.29;144.965;0;40.003;298.15;1387.14
139.29;144.965;0;40.003;313.15;1375.07
139.29;144.965;0;40.003;333.15;1359.73
139.29;144.965;0;40.003;353.15;1344.49
139.29;144.965;0;40.003;373.15;1329.34
139.29;144.965;0;40.003;393.15;1314.72
139.29;144.965;0;40.003;413.15;1300.11
139.29;144.965;0;49.924;278.15;1408.22
139.29;144.965;0;49.924;283.15;1404.18
139.29;144.965;0;49.924;293.15;1396.25
139.29;144.965;0;49.924;298.15;1392.12
139.29;144.965;0;49.924;313.15;1380.25
139.29;144.965;0;49.924;333.15;1364.79
139.29;144.965;0;49.924;353.15;1349.64
139.29;144.965;0;49.924;373.15;1335.07
139.29;144.965;0;49.924;393.15;1320.6
139.29;144.965;0;49.924;413.15;1306.52
139.29;144.965;0;59.924;278.15;1412.78
139.29;144.965;0;59.924;283.15;1408.79
139.29;144.965;0;59.924;293.15;1400.79
139.29;144.965;0;59.924;298.15;1396.88
139.29;144.965;0;59.924;313.15;1385.16
139.29;144.965;0;59.924;333.15;1369.8
139.29;144.965;0;59.924;353.15;1355.12
139.29;144.965;0;59.924;373.15;1340.67
139.29;144.965;0;59.924;393.15;1326.46
139.29;144.965;0;59.924;413.15;1312.72
139.29;144.965;0;69.924;278.15;1417.2
139.29;144.965;0;69.924;283.15;1413.26
139.29;144.965;0;69.924;293.15;1405.43
139.29;144.965;0;69.924;298.15;1401.57
139.29;144.965;0;69.924;313.15;1390
139.29;144.965;0;69.924;333.15;1374.95
139.29;144.965;0;69.924;353.15;1360.23
139.29;144.965;0;69.924;373.15;1346.11
139.29;144.965;0;69.924;393.15;1332.11
139.29;144.965;0;69.924;413.15;1318.43
139.29;144.965;0;79.924;278.15;1421.47
139.29;144.965;0;79.924;283.15;1417.59
139.29;144.965;0;79.924;293.15;1409.62
139.29;144.965;0;79.924;298.15;1406.1
139.29;144.965;0;79.924;313.15;1394.12
139.29;144.965;0;79.924;333.15;1379.57
139.29;144.965;0;79.924;353.15;1365.61
139.29;144.965;0;79.924;373.15;1350.58
139.29;144.965;0;79.924;393.15;1337.4
139.29;144.965;0;79.924;413.15;1322.83
139.29;144.965;0;89.956;278.15;1425.62
139.29;144.965;0;89.956;283.15;1421.79
139.29;144.965;0;89.956;293.15;1414.19
139.29;144.965;0;89.956;298.15;1410.47
139.29;144.965;0;89.956;313.15;1399.22
139.29;144.965;0;89.956;333.15;1384.55
139.29;144.965;0;89.956;353.15;1370.22
139.29;144.965;0;89.956;373.15;1356.51
139.29;144.965;0;89.956;393.15;1342.95
139.29;144.965;0;89.956;413.15;1329.62
139.29;144.965;0;99.957;278.15;1429.64
139.29;144.965;0;99.957;283.15;1425.87
139.29;144.965;0;99.957;293.15;1418.18
139.29;144.965;0;99.957;298.15;1414.72
139.29;144.965;0;99.957;313.15;1403.5
139.29;144.965;0;99.957;333.15;1388.23
139.29;144.965;0;99.957;353.15;1374.98
139.29;144.965;0;99.957;373.15;1361.33
139.29;144.965;0;99.957;393.15;1347.99
139.29;144.965;0;99.957;413.15;1334.77
139.29;144.965;0;109.926;278.15;1433.54
139.29;144.965;0;109.926;283.15;1429.82
139.29;144.965;0;109.926;293.15;1422.39
139.29;144.965;0;109.926;298.15;1418.84
139.29;144.965;0;109.926;313.15;1407.83
139.29;144.965;0;109.926;333.15;1393.5
139.29;144.965;0;109.926;353.15;1379.55
139.29;144.965;0;109.926;373.15;1366.15
139.29;144.965;0;109.926;393.15;1353.02
139.29;144.965;0;109.926;413.15;1340.14
139.29;144.965;0;119.924;278.15;1437.36
139.29;144.965;0;119.924;283.15;1433.7
139.29;144.965;0;119.924;293.15;1426.4
139.29;144.965;0;119.924;298.15;1422.84
139.29;144.965;0;119.924;313.15;1412.02
139.29;144.965;0;119.924;333.15;1397.89
139.29;144.965;0;119.924;353.15;1383.68
139.29;144.965;0;119.924;373.15;1369.79
139.29;144.965;0;119.924;393.15;1359.54
139.29;144.965;0;119.924;413.15;1345.88
139.29;144.965;0;129.957;278.15;1441.09
139.29;144.965;0;129.957;283.15;1437.47
139.29;144.965;0;129.957;293.15;1430.21
139.29;144.965;0;129.957;298.15;1426.72
139.29;144.965;0;129.957;313.15;1415.96
139.29;144.965;0;129.957;333.15;1401.96
139.29;144.965;0;129.957;353.15;1386.92
139.29;144.965;0;129.957;373.15;1375.97
139.29;144.965;0;129.957;393.15;1362.46
139.29;144.965;0;129.957;413.15;1350.09
139.29;144.965;0;139.956;278.15;1444.74
139.29;144.965;0;139.956;283.15;1441.16
139.29;144.965;0;139.956;293.15;1433.96
139.29;144.965;0;139.956;298.15;1430.46
139.29;144.965;0;139.956;313.15;1419.85
139.29;144.965;0;139.956;333.15;1406.03
139.29;144.965;0;139.956;353.15;1392.56
139.29;144.965;0;139.956;373.15;1379.49
139.29;144.965;0;139.956;393.15;1366.91
139.29;144.965;0;139.956;413.15;1354.84
139.29;149.07;0;0.101;283.15;1309.8
139.29;149.07;0;0.101;293.15;1301.72
139.29;149.07;0;0.101;298.15;1297.8
139.29;149.07;0;0.101;313.15;1285.7
139.29;149.07;0;0.101;333.15;1270.06
139.29;149.07;0;0.101;353.15;1254.43
139.29;149.07;0;0.101;373.15;1239.44
139.29;149.07;0;0.101;393.15;1224.41
139.29;149.07;0;0.101;413.15;1209.39
139.29;149.07;0;1.225;283.15;1310.35
139.29;149.07;0;1.225;293.15;1302.55
139.29;149.07;0;1.225;298.15;1298.28
139.29;149.07;0;1.225;313.15;1286.27
139.29;149.07;0;1.225;333.15;1270.96
139.29;149.07;0;1.225;353.15;1255.5
139.29;149.07;0;1.225;373.15;1240.5
139.29;149.07;0;1.225;393.15;1225.37
139.29;149.07;0;1.225;413.15;1210.63
139.29;149.07;0;5.337;283.15;1312.37
139.29;149.07;0;5.337;293.15;1304.2
139.29;149.07;0;5.337;298.15;1300.4
139.29;149.07;0;5.337;313.15;1288.67
139.29;149.07;0;5.337;333.15;1273.19
139.29;149.07;0;5.337;353.15;1257.9
139.29;149.07;0;5.337;373.15;1242.76
139.29;149.07;0;5.337;393.15;1228.15
139.29;149.07;0;5.337;413.15;1213.19
139.29;149.07;0;9.906;283.15;1315.03
139.29;149.07;0;9.906;293.15;1307
139.29;149.07;0;9.906;298.15;1303.37
139.29;149.07;0;9.906;313.15;1291.48
139.29;149.07;0;9.906;333.15;1275.96
139.29;149.07;0;9.906;353.15;1261.13
139.29;149.07;0;9.906;373.15;1246.58
139.29;149.07;0;9.906;393.15;1231.9
139.29;149.07;0;9.906;413.15;1217.19
139.29;149.07;0;20.345;283.15;1320.61
139.29;149.07;0;20.345;293.15;1312.86
139.29;149.07;0;20.345;298.15;1308.89
139.29;149.07;0;20.345;313.15;1296.92
139.29;149.07;0;20.345;333.15;1281.68
139.29;149.07;0;20.345;353.15;1267.23
139.29;149.07;0;20.345;373.15;1252.94
139.29;149.07;0;20.345;393.15;1238.76
139.29;149.07;0;20.345;413.15;1224.32
139.29;149.07;0;29.997;283.15;1325.6
139.29;149.07;0;29.997;293.15;1317.9
139.29;149.07;0;29.997;298.15;1314.25
139.29;149.07;0;29.997;313.15;1302.11
139.29;149.07;0;29.997;333.15;1287.62
139.29;149.07;0;29.997;353.15;1273.21
139.29;149.07;0;29.997;373.15;1259.1
139.29;149.07;0;29.997;393.15;1245.39
139.29;149.07;0;29.997;413.15;1231.38
139.29;149.07;0;40.094;283.15;1330.63
139.29;149.07;0;40.094;293.15;1323.16
139.29;149.07;0;40.094;298.15;1319.41
139.29;149.07;0;40.094;313.15;1307.36
139.29;149.07;0;40.094;333.15;1293.05
139.29;149.07;0;40.094;353.15;1279.23
139.29;149.07;0;40.094;373.15;1265.34
139.29;149.07;0;40.094;393.15;1251.72
139.29;149.07;0;40.094;413.15;1238.21
139.29;149.07;0;49.996;283.15;1335.42
139.29;149.07;0;49.996;293.15;1327.93
139.29;149.07;0;49.996;298.15;1324.37
139.29;149.07;0;49.996;313.15;1312.48
139.29;149.07;0;49.996;333.15;1298.5
139.29;149.07;0;49.996;353.15;1284.69
139.29;149.07;0;49.996;373.15;1271.05
139.29;149.07;0;49.996;393.15;1258.04
139.29;149.07;0;49.996;413.15;1244.75
139.29;149.07;0;60.363;283.15;1340.27
139.29;149.07;0;60.363;293.15;1332.87
139.29;149.07;0;60.363;298.15;1329.2
139.29;149.07;0;60.363;313.15;1317.55
139.29;149.07;0;60.363;333.15;1303.59
139.29;149.07;0;60.363;353.15;1290.27
139.29;149.07;0;60.363;373.15;1276.34
139.29;149.07;0;60.363;393.15;1264.05
139.29;149.07;0;60.363;413.15;1250.96
139.29;149.07;0;69.993;283.15;1344.64
139.29;149.07;0;69.993;293.15;1337.34
139.29;149.07;0;69.993;298.15;1333.89
139.29;149.07;0;69.993;313.15;1322.42
139.29;149.07;0;69.993;333.15;1308.75
139.29;149.07;0;69.993;353.15;1295.39
139.29;149.07;0;69.993;373.15;1282.13
139.29;149.07;0;69.993;393.15;1269.67
139.29;149.07;0;69.993;413.15;1256.95
139.29;149.07;0;79.621;283.15;1348.88
139.29;149.07;0;79.621;293.15;1342.04
139.29;149.07;0;79.621;298.15;1338.41
139.29;149.07;0;79.621;313.15;1327.08
139.29;149.07;0;79.621;333.15;1313.31
139.29;149.07;0;79.621;353.15;1300.06
139.29;149.07;0;79.621;373.15;1286.82
139.29;149.07;0;79.621;393.15;1274.76
139.29;149.07;0;79.621;413.15;1262.84
139.29;149.07;0;90.097;283.15;1353.37
139.29;149.07;0;90.097;293.15;1346.17
139.29;149.07;0;90.097;298.15;1342.82
139.29;149.07;0;90.097;313.15;1331.79
139.29;149.07;0;90.097;333.15;1318.4
139.29;149.07;0;90.097;353.15;1305.36
139.29;149.07;0;90.097;373.15;1292.43
139.29;149.07;0;90.097;393.15;1280.34
139.29;149.07;0;90.097;413.15;1268.07
139.29;149.07;0;100.086;283.15;1357.13
139.29;149.07;0;100.086;293.15;1350.06
139.29;149.07;0;100.086;298.15;1347.1
139.29;149.07;0;100.086;313.15;1336.27
139.29;149.07;0;100.086;333.15;1322.14
139.29;149.07;0;100.086;353.15;1309.04
139.29;149.07;0;100.086;373.15;1297.01
139.29;149.07;0;100.086;393.15;1284.99
139.29;149.07;0;100.086;413.15;1273.17
139.29;149.07;0;109.957;283.15;1361.36
139.29;149.07;0;109.957;293.15;1354.33
139.29;149.07;0;109.957;298.15;1351.04
139.29;149.07;0;109.957;313.15;1340.63
139.29;149.07;0;109.957;333.15;1327.45
139.29;149.07;0;109.957;353.15;1314.57
139.29;149.07;0;109.957;373.15;1301.97
139.29;149.07;0;109.957;393.15;1290.04
139.29;149.07;0;109.957;413.15;1278.08
139.29;149.07;0;119.997;283.15;1365.53
139.29;149.07;0;119.997;293.15;1358.24
139.29;149.07;0;119.997;298.15;1355.27
139.29;149.07;0;119.997;313.15;1345.69
139.29;149.07;0;119.997;333.15;1331.81
139.29;149.07;0;119.997;353.15;1318.82
139.29;149.07;0;119.997;373.15;1306.11
139.29;149.07;0;119.997;393.15;1294.13
139.29;149.07;0;119.997;413.15;1282.42
139.29;149.07;0;129.993;283.15;1369.54
139.29;149.07;0;129.993;293.15;1362.58
139.29;149.07;0;129.993;298.15;1359.35
139.29;149.07;0;129.993;313.15;1349.1
139.29;149.07;0;129.993;333.15;1336.09
139.29;149.07;0;129.993;353.15;1323.26
139.29;149.07;0;129.993;373.15;1311
139.29;149.07;0;129.993;393.15;1299.01
139.29;149.07;0;129.993;413.15;1287.14
139.29;149.07;0;139.996;283.15;1373.39
139.29;149.07;0;139.996;293.15;1366.14
139.29;149.07;0;139.996;298.15;1363.31
139.29;149.07;0;139.996;313.15;1352.88
139.29;149.07;0;139.996;333.15;1339.86
139.29;149.07;0;139.996;353.15;1327.11
139.29;149.07;0;139.996;373.15;1315.08
139.29;149.07;0;139.996;393.15;1303.18
139.29;149.07;0;139.996;413.15;1291.12
136.214;280.146;0;0.101;293.15;1453.26
136.214;280.146;0;0.101;298.15;1448.39
136.214;280.146;0;0.101;303.15;1443.74
136.214;280.146;0;0.101;308.15;1439.13
136.214;280.146;0;0.101;313.15;1434.5
136.214;280.146;0;0.101;318.15;1429.87
136.214;280.146;0;0.101;323.15;1425.25
136.214;280.146;0;10;293.15;1460.28
136.214;280.146;0;10;298.15;1455.69
136.214;280.146;0;10;303.15;1451.11
